xlong,ylat
-102.27469,34.77855
-102.33015,34.76448
-102.24143,34.74793
-102.35682,34.76386
-102.34503,34.76419
-102.3197,34.76355
-102.23143,34.7753
-102.21561,34.76569
-102.18224,34.74825
-102.32734,34.76397
-102.34714,34.77649
-102.18373,34.75919
-102.1778,34.75919
-102.19887,34.74778
-102.27999,34.74846
-102.2648,34.77234
-102.31573,34.75908
-102.33115,34.78574
-102.27174,34.77559
-102.24082,34.76437
-102.25826,34.79382
-102.31062,34.75456
-102.19856,34.76004
-102.28772,34.74899
-102.34212,34.7637
-102.30165,34.77998
-102.29268,34.7487
-102.25477,34.7889
-102.23732,34.76373
-102.33717,34.78756
-102.20732,34.75032
-102.20366,34.74815
-102.31996,34.78357
-102.31354,34.75771
-102.25724,34.76967
-102.21397,34.75338
-102.26807,34.74878
-102.22101,34.7696
-102.1885,34.75995
-102.2442,34.74841
-102.26457,34.79966
-102.30522,34.78111
-102.34799,34.76494
-102.31488,34.78309
-102.29609,34.74926
-102.3431,34.79067
-102.26037,34.74863
-102.27033,34.80513
-102.21246,34.76505
-102.2673,34.80196
-102.26828,34.77316
-102.32536,34.78418
-102.32458,34.76349
-102.25727,34.74814
-102.24124,34.78096
-102.22055,34.7477
-102.20345,34.75972
-102.19362,34.74783
-102.17445,34.74793
-102.26152,34.79646
-102.33981,34.78943
-102.2192,34.76765
-102.21003,34.76379
-102.19378,34.75972
-102.26136,34.77062
-102.33272,34.76629
-102.17429,34.75842
-102.23397,34.74786
-102.24986,34.786
-102.28288,34.74907
-102.30578,34.75058
-102.27711,34.77979
-102.23696,34.77884
-102.24737,34.78365
-102.29524,34.77908
-102.36022,34.76559
-102.18704,34.74838
-102.23464,34.77681
-102.24905,34.74802
-102.22358,34.74807
-102.26516,34.74825
-102.22933,34.75818
-102.22248,34.77343
-102.22169,34.75623
-102.24352,34.76555
-102.33834,34.77377
-102.24837,34.76624
-102.22915,34.74791
-102.17748,34.74847
-98.46892,26.4966
-98.48958,26.48573
-98.46514,26.49755
-98.43945,26.47559
-98.42816,26.50173
-98.4321,26.51991
-98.40366,26.53205
-98.50156,26.4749
-98.42194,26.46988
-98.41208,26.50939
-98.4475,26.51073
-98.42474,26.50328
-98.38867,26.52115
-98.48432,26.50829
-98.49773,26.50209
-98.44073,26.49501
-98.43655,26.5181
-98.44376,26.51269
-98.40696,26.53052
-98.48615,26.50612
-98.46881,26.5225
-98.39613,26.51706
-98.48656,26.4879
-98.47057,26.47432
-98.49193,26.50549
-98.49648,26.48073
-98.49461,26.50373
-98.42294,26.48629
-98.44798,26.53891
-98.45011,26.46777
-98.47308,26.49355
-98.43259,26.47987
-98.47275,26.47196
-98.46853,26.47708
-98.44465,26.54057
-98.41824,26.50645
-98.45403,26.50757
-98.463,26.5268
-98.41401,26.52782
-98.47407,26.46743
-98.48129,26.49379
-98.46575,26.52517
-98.43567,26.47836
-98.48078,26.46136
-98.44507,26.47173
-98.45696,26.50522
-98.39886,26.51551
-98.44118,26.54189
-98.45092,26.53749
-98.49957,26.47759
-98.43929,26.51507
-98.49403,26.48292
-98.39667,26.53497
-98.40015,26.53349
-98.48333,26.48976
-98.4267,26.52211
-98.42335,26.52365
-98.48385,26.45895
-98.43537,26.49854
-98.44753,26.46949
-98.44214,26.47359
-98.41716,26.47081
-98.41953,26.5251
-98.47815,26.46413
-98.4298,26.54041
-98.46678,26.47953
-98.42151,26.50497
-98.41069,26.5292
-98.40166,26.51397
-98.43126,26.50012
-98.44352,26.49304
-98.41511,26.50796
-98.46183,26.50085
-98.44743,26.49018
-98.45393,26.53607
-98.49748,26.54423
-98.39612,26.49925
-98.34727,26.53304
-98.36537,26.47534
-98.35737,26.50931
-98.50588,26.53074
-98.4872,26.5475
-98.33458,26.51432
-98.35074,26.47972
-98.3395,26.55342
-98.3614,26.4765
-98.42561,26.46853
-98.32159,26.50179
-98.40498,26.44309
-98.34413,26.48118
-98.49406,26.54549
-98.35186,26.50962
-98.33746,26.53808
-98.35799,26.47737
-98.40875,26.44197
-98.33977,26.48288
-98.49043,26.5311
-98.34069,26.53609
-98.49344,26.52592
-98.36051,26.50365
-98.3642,26.50159
-98.39311,26.50122
-98.38343,26.48707
-98.37711,26.48985
-98.32613,26.49656
-98.36964,26.45083
-98.45979,26.5031
-98.38787,26.43609
-98.33086,26.51585
-98.34658,26.55022
-98.3821,26.43861
-98.4678,26.5432
-98.34328,26.55185
-98.46486,26.54458
-98.35084,26.54844
-98.47538,26.54062
-98.4147,26.44279
-98.43121,26.46033
-98.48536,26.53195
-98.41006,26.49073
-98.40154,26.44436
-98.3539,26.54639
-98.47911,26.53936
-98.35036,26.53119
-98.42832,26.46462
-98.37322,26.49205
-98.35323,26.52909
-98.43449,26.45872
-98.34417,26.5111
-98.47152,26.54194
-98.5088,26.52386
-98.38989,26.50283
-98.36768,26.50036
-98.32817,26.54334
-98.50739,26.52782
-98.32521,26.5456
-98.33172,26.54081
-98.34422,26.53512
-98.32841,26.4934
-101.94559,31.07332
-101.86119,31.05874
-101.93729,31.07693
-101.94691,31.11216
-101.95402,31.08111
-101.93094,31.12758
-101.94463,31.16278
-101.94984,31.10798
-101.9029,31.15906
-101.95239,31.06781
-101.9447,31.03089
-101.94884,31.06979
-101.99323,31.16807
-101.94119,31.07459
-101.92979,31.06673
-101.96935,31.08566
-101.95619,31.05058
-101.9635,31.09218
-101.83859,31.05817
-101.92725,31.01057
-101.92829,31.08077
-101.93569,31.02943
-101.91269,31.06508
-101.91118,31.14453
-101.95169,31.053
-101.95249,31.10511
-101.86469,31.05627
-101.95817,31.13997
-101.88393,31.16904
-101.92838,31.13146
-101.95044,31.16219
-101.91642,31.17188
-101.90169,31.05882
-101.98027,31.14363
-101.90232,31.17554
-101.84199,31.05486
-101.91866,31.13955
-101.89049,31.0661
-101.87699,31.08646
-101.93124,31.02065
-101.93819,31.0606
-101.87119,31.08121
-101.97959,31.02688
-101.88629,31.06892
-101.98698,31.09764
-101.91471,31.14208
-101.89619,31.15271
-101.89244,31.15485
-101.93434,31.12474
-101.84879,31.04866
-101.91274,31.17357
-101.88856,31.15612
-101.98815,31.16955
-101.90019,31.16136
-101.88347,31.15762
-101.94229,31.0575
-101.96828,31.02383
-101.9623,31.13856
-101.91939,31.05943
-101.95078,31.17634
-101.88549,31.07937
-101.87619,31.06982
-101.92949,31.00572
-101.96141,31.11137
-101.94589,31.17847
-101.96112,31.00929
-101.92289,31.05644
-101.96449,31.02688
-101.92602,31.13489
-101.91599,31.0624
-101.98339,31.02551
-101.97511,31.1456
-101.95864,31.17001
-101.95471,31.16094
-101.95087,31.01252
-101.9477,31.01596
-101.88124,31.17158
-101.95606,31.09208
-101.86619,31.05223
-101.88159,31.05878
-101.93419,31.06371
-101.93199,31.03499
-101.95519,31.01076
-101.88495,31.14418
-101.93222,31.00309
-101.90588,31.16747
-101.89219,31.07845
-101.92209,31.07305
-101.98335,31.10107
-101.97239,31.03177
-101.9446,31.11659
-101.97782,31.09493
-101.8877,31.16787
-101.85324,31.05703
-101.92281,31.13766
-101.93465,31.01634
-101.95594,31.17421
-101.95726,31.07846
-101.84539,31.05154
-101.96085,31.02913
-101.95686,31.10319
-101.93167,31.14388
-101.91194,31.16237
-101.93789,31.02564
-101.898,31.06121
-101.9665,31.08944
-101.90273,31.16989
-101.96019,31.07556
-101.89731,31.16393
-101.90767,31.14699
-101.93822,31.1228
-101.92584,31.16574
-101.94463,31.0193
-101.93329,31.07923
-101.88158,31.14629
-101.90569,31.05632
-101.96954,31.14823
-101.90891,31.16489
-101.88001,31.15969
-101.93657,31.15177
-101.92679,31.14674
-101.9406,31.14927
-101.91653,31.152
-101.96824,31.03397
-101.92639,31.0699
-101.89419,31.0636
-101.9126,31.15463
-101.96448,31.14988
-101.90006,31.15104
-101.93552,31.14094
-101.9307,31.0391
-101.87888,31.14895
-101.9664,31.13717
-101.85219,31.04493
-101.9735,31.09758
-101.97569,31.02875
-101.91991,31.15957
-101.94102,31.11923
-101.90388,31.14947
-101.92316,31.15733
-101.96304,31.07238
-101.9193,31.14865
-101.91593,31.10813
-101.89408,31.13643
-101.98309,31.17179
-101.96399,31.18126
-101.97506,31.17776
-101.91521,31.12199
-101.88802,31.12544
-101.90703,31.13091
-101.88777,31.14162
-101.91204,31.12505
-101.9782,31.17358
-101.97061,31.17985
-101.90019,31.12173
-101.90796,31.1101
-101.89832,31.13454
-101.9194,31.11907
-101.90279,31.13272
-101.93779,31.01122
-101.90441,31.11664
-101.92344,31.11604
-99.49564,33.32553
-99.58352,33.38133
-99.48474,33.35772
-99.59085,33.31236
-99.52373,33.40603
-99.56364,33.39228
-99.5359,33.40928
-99.54649,33.33721
-99.4757,33.35625
-99.54735,33.40805
-99.5347,33.30576
-99.52811,33.40601
-99.53457,33.35896
-99.57976,33.38157
-99.56777,33.36607
-99.51997,33.37929
-99.53375,33.336
-99.53777,33.3366
-99.59456,33.31295
-99.52386,33.35535
-99.52809,33.42563
-99.5058,33.32859
-99.5752,33.36725
-99.50528,33.40521
-99.55173,33.30957
-99.61733,33.31248
-99.53236,33.40689
-99.58761,33.31073
-99.50003,33.32651
-99.51171,33.30568
-99.54211,33.36167
-99.54786,33.30914
-99.4986,33.40204
-99.58776,33.3813
-99.55376,33.36671
-99.55015,33.36569
-99.58307,33.36721
-99.52441,33.42885
-99.60214,33.31292
-99.53823,33.36007
-99.58332,33.31075
-99.53902,33.30718
-99.52197,33.33337
-99.53136,33.3881
-99.59837,33.31293
-99.4952,33.4002
-99.57134,33.36736
-99.57597,33.38605
-99.509,33.40609
-99.56107,33.3684
-99.57418,33.30971
-99.55235,33.391
-99.60968,33.31252
-99.55747,33.36706
-99.52049,33.42941
-99.50185,33.35341
-99.50183,33.4038
-99.53972,33.40926
-99.52586,33.33445
-99.51783,33.33222
-99.50568,33.35339
-99.50996,33.32963
-99.54867,33.39014
-99.55627,33.39074
-99.53037,33.30445
-99.49058,33.35849
-99.61352,33.31254
-99.55988,33.39181
-99.57021,33.30973
-99.55668,33.30959
-99.56709,33.393
-99.52981,33.33539
-99.54307,33.30836
-99.53202,33.42562
-99.51287,33.40607
-99.5389,33.38924
-99.50961,33.35338
-99.54191,33.33723
-99.54676,33.36405
-99.52808,33.38173
-99.53107,33.35766
-99.51582,33.30618
-99.51342,33.35336
-99.52009,33.35446
-99.60589,33.3129
-99.51975,33.30688
-99.51396,33.33054
-99.55127,33.40804
-99.53513,33.38858
-99.56569,33.30975
-99.56053,33.30949
-99.57907,33.36723
-99.57233,33.3872
-99.51943,33.40604
-99.4804,33.35675
-99.52746,33.35646
-99.4912,33.32536
-99.55039,33.33719
-99.54359,33.40924
-99.52399,33.38057
-96.84448,31.67342
-96.85855,31.69421
-96.84659,31.74876
-96.81373,31.81699
-96.8755,31.72489
-96.84728,31.66404
-96.87211,31.7923
-96.87,31.71224
-96.87527,31.81025
-96.86121,31.65364
-96.89202,31.7356
-96.89259,31.72549
-96.89294,31.71153
-96.88628,31.73733
-96.79898,31.74232
-96.83801,31.78472
-96.95137,31.7872
-96.79098,31.80077
-96.89507,31.67403
-96.82179,31.74523
-96.83785,31.67627
-96.92894,31.76083
-96.85697,31.6646
-96.8868,31.69529
-96.80955,31.67653
-96.85233,31.74299
-96.76737,31.74879
-96.76336,31.75082
-96.80176,31.80453
-96.79694,31.81375
-96.83125,31.6586
-96.90967,31.76614
-96.8203,31.65896
-96.90514,31.78694
-96.91583,31.76788
-96.84432,31.78062
-96.86031,31.75184
-96.88407,31.80932
-96.85286,31.68493
-96.88123,31.74293
-96.80572,31.79241
-96.88567,31.72007
-96.79289,31.77179
-96.80512,31.73993
-96.90427,31.68171
-96.85195,31.70153
-96.84715,31.68762
-96.89396,31.79128
-96.90488,31.76572
-96.8391,31.76963
-96.89832,31.7101
-96.90338,31.82522
-96.77603,31.80611
-96.82433,31.7357
-96.89484,31.8444
-96.89839,31.69866
-96.80124,31.67332
-96.88917,31.80314
-96.89722,31.8356
-96.86334,31.68256
-96.75935,31.75276
-96.76254,31.7811
-96.80988,31.80091
-96.85558,31.80139
-96.9295,31.74882
-96.90549,31.81567
-96.81039,31.73957
-96.93212,31.79135
-96.82816,31.78324
-96.9029,31.71689
-96.85501,31.65074
-96.86527,31.69813
-96.81877,31.67081
-96.86714,31.79472
-96.81529,31.80351
-96.84471,31.69768
-96.81475,31.6564
-96.81339,31.75899
-96.82561,31.6674
-96.83029,31.68008
-96.88794,31.7063
-96.89932,31.82645
-96.90507,31.69493
-96.83225,31.78495
-96.83487,31.79629
-96.79691,31.76006
-96.923,31.75209
-96.77622,31.78025
-96.91639,31.81921
-96.89713,31.73111
-96.84168,31.68624
-96.84219,31.65216
-96.8019,31.75807
-96.79249,31.74594
-96.76668,31.77718
-96.80935,31.75707
-96.89248,31.69801
-96.91145,31.77873
-96.83743,31.65599
-96.82893,31.74927
-96.85797,31.7352
-96.75752,31.78208
-96.92433,31.78742
-96.86046,31.67359
-96.84255,31.7906
-96.89698,31.77457
-96.80776,31.82554
-96.8926,31.68503
-100.55989,32.4792
-100.54219,32.48259
-100.61559,32.53389
-100.60589,32.50039
-100.54209,32.5122
-100.58759,32.51349
-100.59879,32.5445
-100.5248,32.47549
-100.59539,32.53109
-100.52529,32.46849
-100.51909,32.49529
-100.56599,32.49149
-100.60619,32.52889
-100.54009,32.5038
-100.51689,32.4945
-100.53399,32.47199
-100.53919,32.51099
-100.51469,32.4866
-100.58099,32.50399
-100.55459,32.48599
-100.63979,32.53869
-100.54079,32.48919
-100.56609,32.48319
-100.6088,32.5015
-100.54769,32.49949
-100.53309,32.50089
-100.60359,32.5067
-100.522,32.47459
-100.66509,32.5271
-100.63189,32.53379
-100.59919,32.5192
-100.61479,32.503
-100.57229,32.48729
-100.55779,32.4959
-100.5902,32.50699
-100.60579,32.51489
-100.5687,32.49289
-100.61299,32.51769
-100.53549,32.48719
-100.62339,32.52929
-100.51939,32.47329
-100.54609,32.4912
-100.5957,32.54149
-100.64929,32.51999
-100.52969,32.48489
-100.53019,32.49989
-100.54479,32.49839
-100.52699,32.4838
-100.5361,32.495
-100.51759,32.48769
-100.5426,32.51949
-100.55779,32.4778
-100.52919,32.49229
-100.61189,32.53949
-100.5854,32.49799
-100.62129,32.53639
-100.53549,32.51699
-102.20389,30.9395
-100.6069,32.537
-100.54229,32.4754
-100.55709,32.4876
-100.65219,32.53109
-100.63799,32.51609
-100.56189,32.4805
-100.64189,32.5262
-100.60149,32.54519
-100.6582,32.52519
-100.57479,32.48859
-100.61149,32.53149
-100.52049,32.4889
-100.6042,32.54599
-100.53899,32.49619
-100.53639,32.48029
-100.62709,32.53909
-100.53999,32.47429
-100.58999,32.53
-100.60449,32.53569
-100.53259,32.5159
-100.60069,32.50559
-100.64759,32.529
-100.61869,32.51989
-100.57019,32.48589
-100.61209,32.5244
-100.5565,32.50279
-100.56349,32.48999
-100.64469,32.51669
-100.59619,32.5179
-100.6088,32.53019
-100.647,32.51839
-100.59809,32.5109
-100.58159,32.52689
-100.53289,32.4861
-100.62079,32.52819
-100.62909,32.5318
-100.56059,32.48879
-100.56819,32.48449
-100.63419,32.52499
-100.6349,32.51569
-100.64469,32.5276
-100.53829,32.5188
-100.58259,32.49759
-100.62989,32.5403
-100.6591,32.5351
-100.52439,32.4974
-100.59209,32.49489
-100.54559,32.51989
-100.62629,32.53059
-100.52629,32.49109
-100.52739,32.4988
-100.62429,32.53779
-100.61829,32.51249
-100.51879,32.4642
-100.58509,32.5123
-100.5845,32.5281
-100.5313,32.47089
-100.6265,32.52359
-100.52609,32.5136
-100.63729,32.53729
-100.58909,32.49369
-100.65739,32.53359
-100.55489,32.49469
-100.57039,32.49669
-100.6191,32.5431
-100.52409,32.48269
-100.59539,32.49619
-100.52279,32.49009
-100.62879,32.51469
-100.6303,32.5243
-100.5537,32.50169
-100.6126,32.5103
-100.62129,32.5211
-100.5873,32.52889
-100.54579,32.50589
-100.61589,32.5188
-100.54299,32.50489
-100.58399,32.50509
-100.6499,32.53009
-100.64119,32.5164
-100.52639,32.5057
-100.59339,32.5165
-100.63449,32.53579
-100.60939,32.5383
-100.55069,32.50049
-100.5641,32.48179
-100.53939,32.4819
-100.53709,32.47319
-100.61639,32.54199
-100.5454,32.51339
-100.59649,32.5431
-100.60439,32.52189
-100.58719,32.50599
-100.61739,32.5043
-100.56649,32.49929
-100.60189,32.5206
-100.53709,32.50279
-100.53089,32.47789
-100.52259,32.5058
-100.52089,32.4656
-100.60009,32.51249
-100.61549,32.5114
-100.59259,32.53029
-100.67389,32.5258
-100.61849,32.53519
-100.61489,32.5257
-100.59549,32.50959
-100.66069,32.52639
-100.52749,32.4768
-100.5183,32.48039
-100.67799,32.5258
-100.52149,32.48159
-100.56099,32.49719
-100.54549,32.48299
-100.61179,32.5024
-100.58019,32.49699
-100.63799,32.5257
-100.6078,32.50769
-100.5519,32.48449
-100.60859,32.52269
-100.59059,32.5151
-100.6106,32.5086
-100.5929,32.50829
-100.5435,32.49019
-100.61779,32.52689
-100.52119,32.49619
-100.65389,32.5234
-100.53549,32.51019
-100.52839,32.46969
-100.63179,32.5151
-100.65129,32.5221
-100.53189,32.4936
-100.68189,32.52459
-100.52309,32.46689
-100.54189,32.4973
-100.53389,32.47879
-100.56359,32.49809
-100.52969,32.51469
-100.59779,32.5044
-100.53809,32.48819
-102.23369,30.94729
-102.18729,30.9365
-102.21909,30.9556
-102.16809,30.9433
-102.20559,30.9288
-102.18639,30.9467
-102.21449,30.95239
-102.23099,30.945
-102.19939,30.9357
-102.20389,30.943
-102.22479,30.947
-102.19229,30.9402
-102.19779,30.93609
-102.21369,30.9301
-102.20939,30.9492
-102.2152,30.9289
-102.21499,30.9364
-102.21069,30.9407
-102.17329,30.9395
-102.17309,30.949
-102.21189,30.9392
-102.21879,30.9352
-102.17179,30.94
-102.22719,30.9427
-102.23059,30.9412
-102.16169,30.9555
-102.17149,30.9461
-102.21679,30.9576
-102.21089,30.9534
-102.18319,30.9304
-102.21269,30.9527
-102.20819,30.9264
-102.18089,30.9514
-102.20049,30.9267
-102.17439,30.953
