p_year,t_cap,t_hh,t_rd,t_rsa,t_ttlh,xlong,ylat
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59748,36.44312
2022,2820.0,89.0,127.0,12667.69,152.4,-101.396,36.44244
2022,2820.0,89.0,127.0,12667.69,152.4,-101.47231,36.45658
2022,2820.0,89.0,127.0,12667.69,152.4,-101.54286,36.40527
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59312,36.41797
2022,2820.0,89.0,127.0,12667.69,152.4,-101.41739,36.41736
2022,2820.0,89.0,127.0,12667.69,152.4,-101.54326,36.48613
2022,2820.0,89.0,127.0,12667.69,152.4,-101.56414,36.41447
2022,2820.0,89.0,127.0,12667.69,152.4,-101.5702,36.46241
2022,2820.0,89.0,127.0,12667.69,152.4,-101.55729,36.39568
2022,2820.0,89.0,127.0,12667.69,152.4,-101.39803,36.43159
2022,2820.0,89.0,127.0,12667.69,152.4,-101.43304,36.41332
2022,2820.0,89.0,127.0,12667.69,152.4,-101.60337,36.44302
2022,2820.0,89.0,127.0,12667.69,152.4,-101.60735,36.4192
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57931,36.40061
2022,2820.0,89.0,127.0,12667.69,152.4,-101.54685,36.41375
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59835,36.41803
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59467,36.39611
2022,2820.0,89.0,127.0,12667.69,152.4,-101.53641,36.47946
2022,2820.0,89.0,127.0,12667.69,152.4,-101.40138,36.45058
2022,2820.0,89.0,127.0,12667.69,152.4,-101.50263,36.46961
2022,2820.0,89.0,127.0,12667.69,152.4,-101.63336,36.43268
2022,2820.0,89.0,127.0,12667.69,152.4,-101.47945,36.48626
2022,2820.0,89.0,127.0,12667.69,152.4,-101.40843,36.42844
2022,2820.0,89.0,127.0,12667.69,152.4,-101.64684,36.43989
2022,2820.0,89.0,127.0,12667.69,152.4,-101.56709,36.40344
2022,2820.0,89.0,127.0,12667.69,152.4,-101.55215,36.40818
2022,2820.0,89.0,127.0,12667.69,152.4,-101.60986,36.44223
2022,2820.0,89.0,127.0,12667.69,152.4,-101.63979,36.44727
2022,2820.0,89.0,127.0,12667.69,152.4,-101.52939,36.48586
2022,2820.0,89.0,127.0,12667.69,152.4,-101.55655,36.42908
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57819,36.42928
2022,2820.0,89.0,127.0,12667.69,152.4,-101.55158,36.39568
2022,2820.0,89.0,127.0,12667.69,152.4,-101.61307,36.41811
2022,2820.0,89.0,127.0,12667.69,152.4,-101.58155,36.38916
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59999,36.40109
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57568,36.46584
2022,2820.0,89.0,127.0,12667.69,152.4,-101.59414,36.43251
2022,2820.0,89.0,127.0,12667.69,152.4,-101.58426,36.447
2022,2820.0,89.0,127.0,12667.69,152.4,-101.58408,36.45905
2022,2820.0,89.0,127.0,12667.69,152.4,-101.503,36.4832
2022,2820.0,89.0,127.0,12667.69,152.4,-101.41422,36.42836
2022,2820.0,89.0,127.0,12667.69,152.4,-101.56976,36.44695
2022,2820.0,89.0,127.0,12667.69,152.4,-101.5417,36.46854
2022,2820.0,89.0,127.0,12667.69,152.4,-101.62495,36.41819
2022,2820.0,89.0,127.0,12667.69,152.4,-101.49144,36.46584
2022,2820.0,89.0,127.0,12667.69,152.4,-101.56186,36.4291
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57072,36.41426
2022,2820.0,89.0,127.0,12667.69,152.4,-101.42011,36.42785
2022,2820.0,89.0,127.0,12667.69,152.4,-101.45528,36.45892
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57039,36.39307
2022,2820.0,89.0,127.0,12667.69,152.4,-101.57295,36.4292
2022,2820.0,89.0,127.0,12667.69,152.4,-101.4969,36.46928
2022,2820.0,89.0,127.0,12667.69,152.4,-101.47942,36.46602
2022,2820.0,89.0,127.0,12667.69,152.4,-101.49661,36.48334
2022,2820.0,89.0,127.0,12667.69,152.4,-101.49094,36.48506
2022,2820.0,89.0,127.0,12667.69,152.4,-101.46146,36.48158
2022,2820.0,89.0,127.0,12667.69,152.4,-101.56152,36.40361
2022,2820.0,89.0,127.0,12667.69,152.4,-101.55708,36.41439
2022,2820.0,89.0,127.0,12667.69,152.4,-101.48576,36.46575
2022,2820.0,89.0,127.0,12667.69,152.4,-101.39156,36.43153
2022,2820.0,89.0,127.0,12667.69,152.4,-101.58339,36.42812
2022,2820.0,89.0,127.0,12667.69,152.4,-101.48516,36.48329
2022,2820.0,89.0,127.0,12667.69,152.4,-101.44492,36.47945
2022,2820.0,89.0,127.0,12667.69,152.4,-101.47314,36.47905
2015,3000.0,92.0,116.0,10568.32,150.0,-99.34942,33.67001
2015,3000.0,92.0,116.0,10568.32,150.0,-99.36885,33.67399
2015,3000.0,92.0,116.0,10568.32,150.0,-99.37644,33.62058
2015,3000.0,92.0,116.0,10568.32,150.0,-99.41608,33.64975
2015,3000.0,92.0,116.0,10568.32,150.0,-99.41988,33.64882
2015,3000.0,92.0,116.0,10568.32,150.0,-99.37921,33.67259
2015,3000.0,92.0,116.0,10568.32,150.0,-99.45622,33.64042
2015,3000.0,92.0,116.0,10568.32,150.0,-99.39125,33.67296
2015,3000.0,92.0,116.0,10568.32,150.0,-99.39131,33.62021
2015,3000.0,92.0,116.0,10568.32,150.0,-99.43284,33.63948
2015,3000.0,92.0,116.0,10568.32,150.0,-99.44158,33.64029
2015,3000.0,92.0,116.0,10568.32,150.0,-99.37231,33.67352
2015,3000.0,92.0,116.0,10568.32,150.0,-99.4021,33.62072
2015,3000.0,92.0,116.0,10568.32,150.0,-99.39858,33.62056
2015,3000.0,92.0,116.0,10568.32,150.0,-99.35845,33.67323
2015,3000.0,92.0,116.0,10568.32,150.0,-99.44574,33.64042
2015,3000.0,92.0,116.0,10568.32,150.0,-99.43784,33.64021
2015,3000.0,92.0,116.0,10568.32,150.0,-99.42197,33.62225
2015,3000.0,92.0,116.0,10568.32,150.0,-99.3654,33.67363
2015,3000.0,92.0,116.0,10568.32,150.0,-99.34573,33.6707
2015,3000.0,92.0,116.0,10568.32,150.0,-99.38767,33.62038
2015,3000.0,92.0,116.0,10568.32,150.0,-99.41313,33.62101
2015,3000.0,92.0,116.0,10568.32,150.0,-99.37584,33.6732
2015,3000.0,92.0,116.0,10568.32,150.0,-99.41686,33.6205
2015,3000.0,92.0,116.0,10568.32,150.0,-99.33862,33.67083
2015,3000.0,92.0,116.0,10568.32,150.0,-99.37272,33.62075
2015,3000.0,92.0,116.0,10568.32,150.0,-99.40921,33.62091
2015,3000.0,92.0,116.0,10568.32,150.0,-99.38443,33.6754
2015,3000.0,92.0,116.0,10568.32,150.0,-99.36234,33.62035
2015,3000.0,92.0,116.0,10568.32,150.0,-99.384,33.62034
2015,3000.0,92.0,116.0,10568.32,150.0,-99.40225,33.65212
2015,3000.0,92.0,116.0,10568.32,150.0,-99.36194,33.67341
2015,3000.0,92.0,116.0,10568.32,150.0,-99.38022,33.6204
2015,3000.0,92.0,116.0,10568.32,150.0,-99.41263,33.65006
2015,3000.0,92.0,116.0,10568.32,150.0,-99.35495,33.67294
2015,3000.0,92.0,116.0,10568.32,150.0,-99.38783,33.67466
2015,3000.0,92.0,116.0,10568.32,150.0,-99.36926,33.62058
2015,3000.0,92.0,116.0,10568.32,150.0,-99.35218,33.62265
2015,3000.0,92.0,116.0,10568.32,150.0,-99.45271,33.64055
2015,3000.0,92.0,116.0,10568.32,150.0,-99.40562,33.62093
2015,3000.0,92.0,116.0,10568.32,150.0,-99.35568,33.62219
2015,3000.0,92.0,116.0,10568.32,150.0,-99.40577,33.65194
2015,3000.0,92.0,116.0,10568.32,150.0,-99.34216,33.6707
2015,3000.0,92.0,116.0,10568.32,150.0,-99.40915,33.65049
2015,3000.0,92.0,116.0,10568.32,150.0,-99.39505,33.62035
2015,3000.0,92.0,116.0,10568.32,150.0,-99.33493,33.67091
2015,3000.0,92.0,116.0,10568.32,150.0,-99.42961,33.63995
2015,3000.0,92.0,116.0,10568.32,150.0,-99.36581,33.62054
2015,3000.0,92.0,116.0,10568.32,150.0,-99.46016,33.64011
2015,3000.0,92.0,116.0,10568.32,150.0,-99.44918,33.64055
2015,3000.0,92.0,116.0,10568.32,150.0,-99.56004,33.66117
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53167,33.6753
2015,3000.0,92.0,116.0,10568.32,150.0,-99.48451,33.66515
2015,3000.0,92.0,116.0,10568.32,150.0,-99.51865,33.67674
2015,3000.0,92.0,116.0,10568.32,150.0,-99.5121,33.67822
2015,3000.0,92.0,116.0,10568.32,150.0,-99.56867,33.66066
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52459,33.63462
2015,3000.0,92.0,116.0,10568.32,150.0,-99.55269,33.67069
2015,3000.0,92.0,116.0,10568.32,150.0,-99.57582,33.65866
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53547,33.6755
2015,3000.0,92.0,116.0,10568.32,150.0,-99.46888,33.63675
2015,3000.0,92.0,116.0,10568.32,150.0,-99.51426,33.63372
2015,3000.0,92.0,116.0,10568.32,150.0,-99.57211,33.66039
2015,3000.0,92.0,116.0,10568.32,150.0,-99.54923,33.67119
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53164,33.63546
2015,3000.0,92.0,116.0,10568.32,150.0,-99.50732,33.63343
2015,3000.0,92.0,116.0,10568.32,150.0,-99.5154,33.6783
2015,3000.0,92.0,116.0,10568.32,150.0,-99.5424,33.67197
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52815,33.63503
2015,3000.0,92.0,116.0,10568.32,150.0,-99.54582,33.67157
2015,3000.0,92.0,116.0,10568.32,150.0,-99.47942,33.63416
2015,3000.0,92.0,116.0,10568.32,150.0,-99.56521,33.66074
2015,3000.0,92.0,116.0,10568.32,150.0,-99.54184,33.63619
2015,3000.0,92.0,116.0,10568.32,150.0,-99.50108,33.66494
2015,3000.0,92.0,116.0,10568.32,150.0,-99.49448,33.6648
2015,3000.0,92.0,116.0,10568.32,150.0,-99.5004,33.63351
2015,3000.0,92.0,116.0,10568.32,150.0,-99.50382,33.63334
2015,3000.0,92.0,116.0,10568.32,150.0,-99.48988,33.63408
2015,3000.0,92.0,116.0,10568.32,150.0,-99.46294,33.63866
2015,3000.0,92.0,116.0,10568.32,150.0,-99.4724,33.6363
2015,3000.0,92.0,116.0,10568.32,150.0,-99.49778,33.66486
2015,3000.0,92.0,116.0,10568.32,150.0,-99.50829,33.67677
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53507,33.63554
2015,3000.0,92.0,116.0,10568.32,150.0,-99.51075,33.63358
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52115,33.63421
2015,3000.0,92.0,116.0,10568.32,150.0,-99.4829,33.63419
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52848,33.67553
2015,3000.0,92.0,116.0,10568.32,150.0,-99.54527,33.63638
2015,3000.0,92.0,116.0,10568.32,150.0,-99.4969,33.63379
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53845,33.63577
2015,3000.0,92.0,116.0,10568.32,150.0,-99.49341,33.63392
2015,3000.0,92.0,116.0,10568.32,150.0,-99.4759,33.63413
2015,3000.0,92.0,116.0,10568.32,150.0,-99.48642,33.63424
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52522,33.67679
2015,3000.0,92.0,116.0,10568.32,150.0,-99.53864,33.67534
2015,3000.0,92.0,116.0,10568.32,150.0,-99.48783,33.66464
2015,3000.0,92.0,116.0,10568.32,150.0,-99.51769,33.634
2015,3000.0,92.0,116.0,10568.32,150.0,-99.49118,33.66478
2015,3000.0,92.0,116.0,10568.32,150.0,-99.52194,33.67698
2015,3000.0,92.0,116.0,10568.32,150.0,-99.55611,33.67119
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57915,33.64664
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57336,33.61726
2021,2820.0,89.0,127.0,12667.69,152.4,-99.55059,33.61509
2021,2820.0,89.0,127.0,12667.69,152.4,-99.48372,33.59519
2021,2820.0,89.0,127.0,12667.69,152.4,-99.62143,33.60891
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66706,33.56831
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57389,33.60786
2021,2820.0,89.0,127.0,12667.69,152.4,-99.50712,33.5916
2021,2820.0,89.0,127.0,12667.69,152.4,-99.64432,33.60253
2021,2820.0,89.0,127.0,12667.69,152.4,-99.58353,33.64664
2021,2820.0,89.0,127.0,12667.69,152.4,-99.63751,33.59429
2021,2820.0,89.0,127.0,12667.69,152.4,-99.63026,33.59747
2021,2820.0,89.0,127.0,12667.69,152.4,-99.6033,33.60941
2021,2820.0,89.0,127.0,12667.69,152.4,-99.60035,33.62809
2021,2820.0,89.0,127.0,12667.69,152.4,-99.67247,33.5683
2021,2820.0,89.0,127.0,12667.69,152.4,-99.4753,33.61187
2021,2820.0,89.0,127.0,12667.69,152.4,-99.56596,33.64665
2021,2820.0,89.0,127.0,12667.69,152.4,-99.49696,33.61298
2021,2820.0,89.0,127.0,12667.69,152.4,-99.56698,33.61508
2021,2820.0,89.0,127.0,12667.69,152.4,-99.60873,33.62779
2021,2820.0,89.0,127.0,12667.69,152.4,-99.64884,33.60202
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57918,33.60721
2021,2820.0,89.0,127.0,12667.69,152.4,-99.53803,33.60138
2021,2820.0,89.0,127.0,12667.69,152.4,-99.53162,33.61766
2021,2820.0,89.0,127.0,12667.69,152.4,-99.59622,33.64539
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57038,33.64664
2021,2820.0,89.0,127.0,12667.69,152.4,-99.51899,33.59473
2021,2820.0,89.0,127.0,12667.69,152.4,-99.5142,33.61595
2021,2820.0,89.0,127.0,12667.69,152.4,-99.495,33.59651
2021,2820.0,89.0,127.0,12667.69,152.4,-99.67226,33.58274
2021,2820.0,89.0,127.0,12667.69,152.4,-99.47973,33.61192
2021,2820.0,89.0,127.0,12667.69,152.4,-99.53906,33.61739
2021,2820.0,89.0,127.0,12667.69,152.4,-99.51183,33.59155
2021,2820.0,89.0,127.0,12667.69,152.4,-99.47149,33.61099
2021,2820.0,89.0,127.0,12667.69,152.4,-99.65852,33.59652
2021,2820.0,89.0,127.0,12667.69,152.4,-99.59534,33.61616
2021,2820.0,89.0,127.0,12667.69,152.4,-99.58808,33.6093
2021,2820.0,89.0,127.0,12667.69,152.4,-99.63361,33.59618
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66786,33.58241
2021,2820.0,89.0,127.0,12667.69,152.4,-99.60806,33.60915
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66746,33.59683
2021,2820.0,89.0,127.0,12667.69,152.4,-99.67217,33.59671
2021,2820.0,89.0,127.0,12667.69,152.4,-99.5559,33.61508
2021,2820.0,89.0,127.0,12667.69,152.4,-99.59884,33.60933
2021,2820.0,89.0,127.0,12667.69,152.4,-99.56115,33.64598
2021,2820.0,89.0,127.0,12667.69,152.4,-99.4678,33.61198
2021,2820.0,89.0,127.0,12667.69,152.4,-99.47501,33.59419
2021,2820.0,89.0,127.0,12667.69,152.4,-99.67201,33.60656
2021,2820.0,89.0,127.0,12667.69,152.4,-99.61261,33.60865
2021,2820.0,89.0,127.0,12667.69,152.4,-99.54292,33.60183
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66535,33.6064
2021,2820.0,89.0,127.0,12667.69,152.4,-99.54578,33.61805
2021,2820.0,89.0,127.0,12667.69,152.4,-99.53046,33.59499
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66299,33.59661
2021,2820.0,89.0,127.0,12667.69,152.4,-99.65659,33.58218
2021,2820.0,89.0,127.0,12667.69,152.4,-99.52625,33.61627
2021,2820.0,89.0,127.0,12667.69,152.4,-99.66175,33.58228
2021,2820.0,89.0,127.0,12667.69,152.4,-99.58701,33.63216
2021,2820.0,89.0,127.0,12667.69,152.4,-99.55565,33.64486
2021,2820.0,89.0,127.0,12667.69,152.4,-99.6534,33.59697
2021,2820.0,89.0,127.0,12667.69,152.4,-99.63172,33.60781
2021,2820.0,89.0,127.0,12667.69,152.4,-99.48634,33.61332
2021,2820.0,89.0,127.0,12667.69,152.4,-99.62548,33.61858
2021,2820.0,89.0,127.0,12667.69,152.4,-99.56118,33.61508
2021,2820.0,89.0,127.0,12667.69,152.4,-99.61887,33.62231
2021,2820.0,89.0,127.0,12667.69,152.4,-99.5747,33.64689
2021,2820.0,89.0,127.0,12667.69,152.4,-99.62626,33.60917
2021,2820.0,89.0,127.0,12667.69,152.4,-99.58791,33.64664
2021,2820.0,89.0,127.0,12667.69,152.4,-99.50309,33.61393
2021,2820.0,89.0,127.0,12667.69,152.4,-99.59213,33.60611
2021,2820.0,89.0,127.0,12667.69,152.4,-99.48882,33.59576
2021,2820.0,89.0,127.0,12667.69,152.4,-99.52136,33.61604
2021,2820.0,89.0,127.0,12667.69,152.4,-99.50185,33.59152
2021,2820.0,89.0,127.0,12667.69,152.4,-99.50761,33.61451
2021,2820.0,89.0,127.0,12667.69,152.4,-99.592,33.63198
2021,2820.0,89.0,127.0,12667.69,152.4,-99.61735,33.60891
2021,2820.0,89.0,127.0,12667.69,152.4,-99.57903,33.61881
2021,2820.0,89.0,127.0,12667.69,152.4,-99.47937,33.59469
2021,2820.0,89.0,127.0,12667.69,152.4,-99.59155,33.61776
2021,2820.0,89.0,127.0,12667.69,152.4,-99.49219,33.61324
2009,2400.0,80.0,92.0,6647.61,125.9,-97.59986,26.91298
2009,2400.0,80.0,92.0,6647.61,125.9,-97.59219,26.9196
2009,2400.0,80.0,92.0,6647.61,125.9,-97.5986,26.98529
2009,2400.0,80.0,92.0,6647.61,125.9,-97.59619,26.91579
2009,2400.0,80.0,92.0,6647.61,125.9,-97.57931,26.91336
2021,2300.0,80.0,108.0,9160.88,134.1,-97.59061,26.94073
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55821,27.00946
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58111,26.96776
2021,2300.0,80.0,108.0,9160.88,134.1,-97.51823,27.00098
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58181,26.9306
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55339,27.015
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58757,26.99526
2021,2300.0,80.0,108.0,9160.88,134.1,-97.53115,27.00194
2021,2300.0,80.0,108.0,9160.88,134.1,-97.522,26.99804
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57671,26.93535
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57275,26.99601
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58518,26.99755
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57625,26.95231
2021,2300.0,80.0,108.0,9160.88,134.1,-97.53759,27.01108
2021,2300.0,80.0,108.0,9160.88,134.1,-97.51444,27.00401
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57145,26.99795
2021,2300.0,80.0,108.0,9160.88,134.1,-97.5567,27.01134
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58301,26.98424
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58105,27.0004
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52448,27.00689
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57851,26.93354
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57169,26.94105
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52381,27.00907
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57536,26.93728
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52124,27.01079
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57275,26.95857
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58329,26.96373
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57529,26.9547
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58571,26.98167
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57468,26.9567
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57898,26.96977
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52869,27.00391
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58218,26.96609
2021,2300.0,80.0,108.0,9160.88,134.1,-97.59039,26.97619
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57307,26.93913
2021,2300.0,80.0,108.0,9160.88,134.1,-97.5691,26.99919
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56422,26.94773
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56549,27.00253
2021,2300.0,80.0,108.0,9160.88,134.1,-97.5826,26.94753
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58994,26.99336
2021,2300.0,80.0,108.0,9160.88,134.1,-97.53944,27.00997
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57052,26.96225
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58872,26.94207
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52009,26.99925
2021,2300.0,80.0,108.0,9160.88,134.1,-97.51156,27.00779
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58287,26.99908
2021,2300.0,80.0,108.0,9160.88,134.1,-97.53411,26.99968
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58722,26.98009
2021,2300.0,80.0,108.0,9160.88,134.1,-97.51612,27.00267
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58143,26.95001
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55028,27.01589
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55099,27.0021
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55527,27.01303
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56383,27.00423
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56813,26.9444
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57111,26.96019
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56009,27.00793
2021,2300.0,80.0,108.0,9160.88,134.1,-97.57835,26.95131
2021,2300.0,80.0,108.0,9160.88,134.1,-97.59094,26.93733
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56271,27.00627
2021,2300.0,80.0,108.0,9160.88,134.1,-97.55413,27.00038
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58399,26.9461
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56725,27.00082
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58038,26.93202
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56604,26.9461
2021,2300.0,80.0,108.0,9160.88,134.1,-97.51204,27.00524
2021,2300.0,80.0,108.0,9160.88,134.1,-97.53509,27.01197
2021,2300.0,80.0,108.0,9160.88,134.1,-97.52717,27.00612
2021,2300.0,80.0,108.0,9160.88,134.1,-97.54518,27.00433
2021,2300.0,80.0,108.0,9160.88,134.1,-97.56937,26.94265
2021,2300.0,80.0,108.0,9160.88,134.1,-97.54742,27.00338
2021,2300.0,80.0,108.0,9160.88,134.1,-97.54293,27.00564
2021,2300.0,80.0,108.0,9160.88,134.1,-97.54157,27.00807
2021,2300.0,80.0,108.0,9160.88,134.1,-97.58859,26.9779
2016,1790.0,80.0,100.0,7853.98,130.1,-101.51321,32.50189
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43131,32.49319
2016,1790.0,80.0,100.0,7853.98,130.1,-101.45314,32.46396
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43255,32.48033
2016,1790.0,80.0,100.0,7853.98,130.1,-101.51911,32.48137
2016,1790.0,80.0,100.0,7853.98,130.1,-101.50621,32.48226
2016,1790.0,80.0,100.0,7853.98,130.1,-101.39043,32.47569
2016,1790.0,80.0,100.0,7853.98,130.1,-101.4761,32.50856
2016,1790.0,80.0,100.0,7853.98,130.1,-101.53452,32.49286
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43176,32.4554
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41026,32.48591
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44756,32.48197
2016,1790.0,80.0,100.0,7853.98,130.1,-101.38154,32.47882
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44414,32.48281
2016,1790.0,80.0,100.0,7853.98,130.1,-101.5413,32.49595
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44508,32.50132
2016,1790.0,80.0,100.0,7853.98,130.1,-101.48055,32.50953
2016,1790.0,80.0,100.0,7853.98,130.1,-101.42806,32.45782
2016,1790.0,80.0,100.0,7853.98,130.1,-101.48505,32.51067
2016,1790.0,80.0,100.0,7853.98,130.1,-101.36924,32.49774
2016,1790.0,80.0,100.0,7853.98,130.1,-101.39397,32.47487
2016,1790.0,80.0,100.0,7853.98,130.1,-101.3923,32.49175
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43554,32.45253
2016,1790.0,80.0,100.0,7853.98,130.1,-101.48759,32.46163
2016,1790.0,80.0,100.0,7853.98,130.1,-101.38528,32.49437
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44286,32.46667
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41454,32.48484
2016,1790.0,80.0,100.0,7853.98,130.1,-101.52178,32.49311
2016,1790.0,80.0,100.0,7853.98,130.1,-101.51794,32.49871
2016,1790.0,80.0,100.0,7853.98,130.1,-101.42752,32.49397
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46925,32.47672
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41809,32.48356
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46189,32.47837
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44128,32.50157
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43778,32.49181
2016,1790.0,80.0,100.0,7853.98,130.1,-101.37352,32.49699
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46167,32.50936
2016,1790.0,80.0,100.0,7853.98,130.1,-101.51196,32.48294
2016,1790.0,80.0,100.0,7853.98,130.1,-101.42377,32.45909
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46532,32.47751
2016,1790.0,80.0,100.0,7853.98,130.1,-101.50051,32.49901
2016,1790.0,80.0,100.0,7853.98,130.1,-101.4498,32.46484
2016,1790.0,80.0,100.0,7853.98,130.1,-101.40968,32.4563
2016,1790.0,80.0,100.0,7853.98,130.1,-101.47247,32.50873
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46532,32.50918
2016,1790.0,80.0,100.0,7853.98,130.1,-101.45648,32.49618
2016,1790.0,80.0,100.0,7853.98,130.1,-101.46895,32.50895
2016,1790.0,80.0,100.0,7853.98,130.1,-101.47402,32.49202
2016,1790.0,80.0,100.0,7853.98,130.1,-101.45281,32.50102
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41853,32.50391
2016,1790.0,80.0,100.0,7853.98,130.1,-101.48243,32.46204
2016,1790.0,80.0,100.0,7853.98,130.1,-101.44895,32.50116
2016,1790.0,80.0,100.0,7853.98,130.1,-101.47331,32.47562
2016,1790.0,80.0,100.0,7853.98,130.1,-101.52487,32.48079
2016,1790.0,80.0,100.0,7853.98,130.1,-101.40585,32.48666
2016,1790.0,80.0,100.0,7853.98,130.1,-101.38895,32.49318
2016,1790.0,80.0,100.0,7853.98,130.1,-101.47759,32.49138
2016,1790.0,80.0,100.0,7853.98,130.1,-101.47672,32.47488
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41968,32.45988
2016,1790.0,80.0,100.0,7853.98,130.1,-101.38537,32.47754
2016,1790.0,80.0,100.0,7853.98,130.1,-101.43953,32.45079
2016,1790.0,80.0,100.0,7853.98,130.1,-101.37769,32.49638
2016,1790.0,80.0,100.0,7853.98,130.1,-101.52834,32.49339
2016,1790.0,80.0,100.0,7853.98,130.1,-101.41465,32.50563
