ylat,xlong,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
33.6648,-99.49448,13.895008,7.592737,25.04097,7.393101,195.82648,90.28722
33.63351,-99.5004,13.8300085,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63334,-99.50382,13.823508,7.5927362,25.04097,7.393101,195.82648,90.28722
33.63408,-99.48988,13.843007,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63866,-99.46294,13.921006,7.5927362,25.04097,7.393101,195.82648,90.28722
33.6363,-99.4724,13.856009,7.592737,25.04097,7.393101,195.82648,90.28722
33.66486,-99.49778,13.875507,7.5927362,25.04097,7.393101,195.82648,90.28722
33.67677,-99.50829,13.757959,7.616847,24.762,7.6584644,193.05968,92.041725
33.63554,-99.53507,13.797507,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63358,-99.51075,13.817007,7.5927362,25.04097,7.393101,195.82648,90.28722
33.63421,-99.52115,13.8040085,7.5927362,25.04097,7.393101,195.82648,90.28722
33.63419,-99.4829,13.849508,7.5927367,25.04097,7.393101,195.82648,90.28722
33.67553,-99.52848,13.71246,7.616847,24.762,7.6584644,193.05968,92.041725
33.63638,-99.54527,13.791006,7.5927362,25.04097,7.393101,195.82648,90.28722
33.63379,-99.4969,13.836507,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63577,-99.53845,13.791006,7.5927362,25.04097,7.393101,195.82648,90.28722
33.63392,-99.49341,13.836507,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63413,-99.4759,13.856009,7.592737,25.04097,7.393101,195.82648,90.28722
33.63424,-99.48642,13.849508,7.5927367,25.04097,7.393101,195.82648,90.28722
33.67679,-99.52522,13.718959,7.616847,24.762,7.6584644,193.05968,92.041725
33.67534,-99.53864,13.72546,7.616847,24.762,7.6584644,193.05968,92.041725
33.66464,-99.48783,13.914509,7.592737,25.04097,7.393101,195.82648,90.28722
33.634,-99.51769,13.810508,7.592737,25.04097,7.393101,195.82648,90.28722
33.66478,-99.49118,13.908009,7.5927377,25.04097,7.393101,195.82648,90.28722
33.67698,-99.52194,13.72546,7.616847,24.762,7.6584644,193.05968,92.041725
33.67119,-99.55611,13.800166,7.579871,25.105913,7.488468,192.25151,92.067535
33.64664,-99.57915,13.761164,7.579871,25.105913,7.488468,192.25151,92.067535
33.61726,-99.57336,13.780665,7.579871,25.105913,7.488468,192.25151,92.067535
33.61509,-99.55059,13.839165,7.579871,25.105913,7.488468,192.25151,92.067535
33.59519,-99.48372,14.065508,7.5591407,25.316053,7.288519,195.91101,90.026436
33.60891,-99.62143,13.715667,7.579871,25.105913,7.488468,192.25151,92.067535
33.56831,-99.66706,13.854555,7.533643,25.06553,7.39237,189.35745,93.18758
33.60786,-99.57389,13.852165,7.5798707,25.105913,7.488468,192.25151,92.067535
33.5916,-99.50712,14.046008,7.559141,25.316053,7.288519,195.91101,90.026436
33.60253,-99.64432,13.717411,7.5665903,25.226664,7.338536,195.08577,90.86547
33.64664,-99.58353,13.761164,7.579871,25.105913,7.488468,192.25151,92.067535
33.59429,-99.63751,13.86691,7.5665903,25.226664,7.338536,195.08577,90.86547
33.59747,-99.63026,13.84091,7.566591,25.226664,7.338536,195.08577,90.86547
33.60941,-99.6033,13.741666,7.579871,25.105913,7.488468,192.25151,92.067535
33.62809,-99.60035,13.728664,7.579871,25.105913,7.488468,192.25151,92.067535
33.5683,-99.67247,13.861054,7.533643,25.06553,7.39237,189.35745,93.18758
33.61187,-99.4753,13.934008,7.5927367,25.04097,7.393101,195.82648,90.28722
33.64665,-99.56596,13.774165,7.579871,25.105913,7.488468,192.25151,92.067535
33.61298,-99.49696,13.856009,7.592737,25.04097,7.393101,195.82648,90.28722
33.61508,-99.56698,13.806664,7.579871,25.105913,7.488468,192.25151,92.067535
33.62779,-99.60873,13.715667,7.579871,25.105913,7.488468,192.25151,92.067535
33.60202,-99.64884,13.724553,7.533643,25.06553,7.39237,189.35745,93.18758
33.60721,-99.57918,13.871666,7.579871,25.105913,7.488468,192.25151,92.067535
33.60138,-99.53803,13.931911,7.566591,25.226664,7.338536,195.08577,90.86547
33.61766,-99.53162,13.8300085,7.5927367,25.04097,7.393101,195.82648,90.28722
33.64539,-99.59622,13.754665,7.579871,25.105913,7.488468,192.25151,92.067535
33.64664,-99.57038,13.767665,7.579871,25.105913,7.488468,192.25151,92.067535
33.59473,-99.51899,14.026508,7.5591416,25.316053,7.288519,195.91101,90.026436
33.61595,-99.5142,13.836507,7.5927367,25.04097,7.393101,195.82648,90.28722
33.59651,-99.495,14.033007,7.559141,25.316053,7.288519,195.91101,90.026436
33.58274,-99.67226,13.822054,7.533643,25.06553,7.39237,189.35745,93.18758
33.61192,-99.47973,13.934008,7.5927367,25.04097,7.393101,195.82648,90.28722
33.61739,-99.53906,13.823508,7.5927362,25.04097,7.393101,195.82648,90.28722
33.59155,-99.51183,14.039507,7.5591407,25.316053,7.288519,195.91101,90.026436
33.61099,-99.47149,13.953507,7.5927367,25.04097,7.393101,195.82648,90.28722
33.59652,-99.65852,13.724553,7.533643,25.06553,7.39237,189.35745,93.18758
33.61616,-99.59534,13.748165,7.579871,25.105913,7.488468,192.25151,92.067535
33.6093,-99.58808,13.839165,7.579871,25.105913,7.488468,192.25151,92.067535
33.59618,-99.63361,13.84091,7.566591,25.226664,7.338536,195.08577,90.86547
33.58241,-99.66786,13.828554,7.533643,25.06553,7.39237,189.35745,93.18758
33.60915,-99.60806,13.767665,7.579871,25.105913,7.488468,192.25151,92.067535
33.59683,-99.66746,13.718053,7.5336437,25.06553,7.39237,189.35745,93.18758
33.59671,-99.67217,13.750554,7.533643,25.06553,7.39237,189.35745,93.18758
33.61508,-99.5559,13.832666,7.579871,25.105913,7.488468,192.25151,92.067535
33.60933,-99.59884,13.800166,7.579871,25.105913,7.488468,192.25151,92.067535
33.64598,-99.56115,13.780665,7.579871,25.105913,7.488468,192.25151,92.067535
33.61198,-99.4678,13.908009,7.5927377,25.04097,7.393101,195.82648,90.28722
33.59419,-99.47501,14.072008,7.5591416,25.316053,7.288519,195.91101,90.026436
33.60656,-99.67201,13.670783,7.5407934,24.946684,7.486504,189.78796,93.95142
33.60865,-99.61261,13.741666,7.579871,25.105913,7.488468,192.25151,92.067535
33.60183,-99.54292,13.925411,7.566591,25.226664,7.338536,195.08577,90.86547
33.6064,-99.66535,13.677282,7.5407934,24.946684,7.486504,189.78796,93.95142
33.61805,-99.54578,13.810508,7.592737,25.04097,7.393101,195.82648,90.28722
33.59499,-99.53046,14.000509,7.559141,25.316053,7.288519,195.91101,90.026436
33.59661,-99.66299,13.724553,7.533643,25.06553,7.39237,189.35745,93.18758
33.58218,-99.65659,13.848054,7.533643,25.06553,7.39237,189.35745,93.18758
33.61627,-99.52625,13.810508,7.592737,25.04097,7.393101,195.82648,90.28722
33.58228,-99.66175,13.848054,7.533643,25.06553,7.39237,189.35745,93.18758
33.63216,-99.58701,13.761164,7.579871,25.105913,7.488468,192.25151,92.067535
33.64486,-99.55565,13.793666,7.579871,25.105913,7.488468,192.25151,92.067535
33.59697,-99.6534,13.718053,7.5336437,25.06553,7.39237,189.35745,93.18758
33.60781,-99.63172,13.676666,7.579871,25.105913,7.488468,192.25151,92.067535
33.61332,-99.48634,13.882008,7.592737,25.04097,7.393101,195.82648,90.28722
33.61858,-99.62548,13.702664,7.5798707,25.105913,7.488468,192.25151,92.067535
33.61508,-99.56118,13.813165,7.579871,25.105913,7.488468,192.25151,92.067535
33.62231,-99.61887,13.696165,7.579871,25.105913,7.488468,192.25151,92.067535
33.64689,-99.5747,13.761164,7.579871,25.105913,7.488468,192.25151,92.067535
33.60917,-99.62626,13.709166,7.579871,25.105913,7.488468,192.25151,92.067535
33.64664,-99.58791,13.748165,7.579871,25.105913,7.488468,192.25151,92.067535
33.61393,-99.50309,13.862509,7.592737,25.04097,7.393101,195.82648,90.28722
33.60611,-99.59213,13.852165,7.5798707,25.105913,7.488468,192.25151,92.067535
33.59576,-99.48882,14.059008,7.559141,25.316053,7.288519,195.91101,90.026436
33.61604,-99.52136,13.823508,7.5927362,25.04097,7.393101,195.82648,90.28722
33.59152,-99.50185,14.046008,7.559141,25.316053,7.288519,195.91101,90.026436
33.61451,-99.50761,13.843007,7.5927367,25.04097,7.393101,195.82648,90.28722
33.63198,-99.592,13.741666,7.579871,25.105913,7.488468,192.25151,92.067535
33.60891,-99.61735,13.715667,7.579871,25.105913,7.488468,192.25151,92.067535
33.61881,-99.57903,13.774165,7.579871,25.105913,7.488468,192.25151,92.067535
33.59469,-99.47937,14.072008,7.5591416,25.316053,7.288519,195.91101,90.026436
33.61776,-99.59155,13.767665,7.579871,25.105913,7.488468,192.25151,92.067535
33.61324,-99.49219,13.862509,7.592737,25.04097,7.393101,195.82648,90.28722
26.91298,-97.59986,20.713114,5.600429,24.562214,6.9705615,161.69803,98.20607
26.9196,-97.59219,20.713114,5.600429,24.562214,6.9705615,161.69803,98.20607
26.98529,-97.5986,20.659409,5.576118,24.195263,6.836474,159.83722,98.24957
26.91579,-97.59619,20.713114,5.600429,24.562214,6.9705615,161.69803,98.20607
26.91336,-97.57931,20.713114,5.600429,24.562214,6.9705615,161.69803,98.20607
26.94073,-97.59061,20.65291,5.576118,24.195263,6.836474,159.83722,98.24957
27.00946,-97.55821,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
26.96776,-97.58111,20.66591,5.576118,24.195263,6.836474,159.83722,98.24957
27.00098,-97.51823,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.9306,-97.58181,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.015,-97.55339,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
26.99526,-97.58757,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.00194,-97.53115,20.593115,5.357233,26.573542,7.468713,160.4803,98.64317
26.99804,-97.522,20.593115,5.357233,26.573542,7.468713,160.4803,98.64317
26.93535,-97.57671,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
26.99601,-97.57275,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.99755,-97.58518,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.95231,-97.57625,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
27.01108,-97.53759,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
27.00401,-97.51444,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.99795,-97.57145,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.01134,-97.5567,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
26.98424,-97.58301,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.0004,-97.58105,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.00689,-97.52448,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.93354,-97.57851,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
26.94105,-97.57169,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
27.00907,-97.52381,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.93728,-97.57536,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.01079,-97.52124,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.95857,-97.57275,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.96373,-97.58329,20.66591,5.576118,24.195263,6.836474,159.83722,98.24957
26.9547,-97.57529,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.98167,-97.58571,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.9567,-97.57468,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.96977,-97.57898,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00391,-97.52869,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.96609,-97.58218,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.97619,-97.59039,20.66591,5.576118,24.195263,6.836474,159.83722,98.24957
26.93913,-97.57307,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.99919,-97.5691,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
26.94773,-97.56422,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
27.00253,-97.56549,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.94753,-97.5826,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
26.99336,-97.58994,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00997,-97.53944,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.96225,-97.57052,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.94207,-97.58872,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.99925,-97.52009,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
27.00779,-97.51156,20.593115,5.357233,26.573542,7.468713,160.4803,98.64317
26.99908,-97.58287,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.99968,-97.53411,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.98009,-97.58722,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00267,-97.51612,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.95001,-97.58143,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
27.01589,-97.55028,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.0021,-97.55099,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.01303,-97.55527,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
27.00423,-97.56383,20.557058,5.5687094,23.606062,6.719943,161.23607,98.99593
26.9444,-97.56813,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
26.96019,-97.57111,20.678907,5.576118,24.195263,6.836474,159.83722,98.24957
27.00793,-97.56009,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.95131,-97.57835,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
26.93733,-97.59094,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00627,-97.56271,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
27.00038,-97.55413,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.9461,-97.58399,20.66591,5.576118,24.195263,6.836474,159.83722,98.24957
27.00082,-97.56725,20.563557,5.5687094,23.606062,6.719943,161.23607,98.99593
26.93202,-97.58038,20.66591,5.576118,24.195263,6.836474,159.83722,98.24957
26.9461,-97.56604,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00524,-97.51204,20.593115,5.357233,26.573542,7.468713,160.4803,98.64317
27.01197,-97.53509,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
27.00612,-97.52717,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
27.00433,-97.54518,20.580114,5.357233,26.573542,7.468713,160.4803,98.64317
26.94265,-97.56937,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
27.00338,-97.54742,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
27.00564,-97.54293,20.593115,5.357233,26.573542,7.468713,160.4803,98.64317
27.00807,-97.54157,20.586615,5.357233,26.573542,7.468713,160.4803,98.64317
26.9779,-97.58859,20.67241,5.576118,24.195263,6.836474,159.83722,98.24957
32.50189,-101.51321,13.775647,7.414373,23.904543,7.0436473,191.008,84.40041
32.49319,-101.43131,13.701069,7.464876,23.939274,7.408907,194.03935,85.226425
32.46396,-101.45314,13.727795,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.48033,-101.43255,13.727067,7.464876,23.939274,7.408907,194.03935,85.226425
32.48137,-101.51911,13.697647,7.414373,23.904543,7.0436473,191.008,84.40041
32.48226,-101.50621,13.671647,7.414373,23.904543,7.0436473,191.008,84.40041
32.47569,-101.39043,13.866667,7.4093156,24.3672,7.541365,193.0595,86.61599
32.50856,-101.4761,13.762648,7.414373,23.904543,7.0436473,191.008,84.40041
32.49286,-101.53452,13.671647,7.414373,23.904543,7.0436473,191.008,84.40041
32.4554,-101.43176,13.740794,7.397422,24.13886,7.3901725,189.99255,86.04806
32.48591,-101.41026,13.772568,7.464875,23.939274,7.408907,194.03935,85.226425
32.48197,-101.44756,13.762648,7.414373,23.904543,7.0436473,191.008,84.40041
32.47882,-101.38154,13.863569,7.464876,23.939274,7.408907,194.03935,85.226425
32.48281,-101.44414,13.7561455,7.4143734,23.904543,7.0436473,191.008,84.40041
32.49595,-101.5413,13.665147,7.414373,23.904543,7.0436473,191.008,84.40041
32.50132,-101.44508,13.749647,7.414373,23.904543,7.0436473,191.008,84.40041
32.50953,-101.48055,13.749647,7.414373,23.904543,7.0436473,191.008,84.40041
32.45782,-101.42806,13.740794,7.397422,24.13886,7.3901725,189.99255,86.04806
32.51067,-101.48505,13.762648,7.414373,23.904543,7.0436473,191.008,84.40041
32.49774,-101.36924,13.902569,7.464876,23.939274,7.408907,194.03935,85.226425
32.47487,-101.39397,13.866667,7.4093156,24.3672,7.541365,193.0595,86.61599
32.49175,-101.3923,13.837568,7.464876,23.939274,7.408907,194.03935,85.226425
32.45253,-101.43554,13.753794,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.46163,-101.48759,13.688793,7.397422,24.13886,7.3901725,189.99255,86.04806
32.49437,-101.38528,13.889568,7.464876,23.939274,7.408907,194.03935,85.226425
32.46667,-101.44286,13.727795,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.48484,-101.41454,13.779068,7.464876,23.939274,7.408907,194.03935,85.226425
32.49311,-101.52178,13.697647,7.414373,23.904543,7.0436473,191.008,84.40041
32.49871,-101.51794,13.723649,7.4143734,23.904543,7.0436473,191.008,84.40041
32.49397,-101.42752,13.720568,7.464876,23.939274,7.408907,194.03935,85.226425
32.47672,-101.46925,13.688793,7.397422,24.13886,7.3901725,189.99255,86.04806
32.48356,-101.41809,13.733568,7.464876,23.939274,7.408907,194.03935,85.226425
32.47837,-101.46189,13.749647,7.414373,23.904543,7.0436473,191.008,84.40041
32.50157,-101.44128,13.668569,7.464876,23.939274,7.408907,194.03935,85.226425
32.49181,-101.43778,13.694568,7.464876,23.939274,7.408907,194.03935,85.226425
32.49699,-101.37352,13.902569,7.464876,23.939274,7.408907,194.03935,85.226425
32.50936,-101.46167,13.775647,7.414373,23.904543,7.0436473,191.008,84.40041
32.48294,-101.51196,13.691147,7.414373,23.904543,7.0436473,191.008,84.40041
32.45909,-101.42377,13.743166,7.409315,24.3672,7.541365,193.0595,86.61599
32.47751,-101.46532,13.695294,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.49901,-101.50051,13.749647,7.414373,23.904543,7.0436473,191.008,84.40041
32.46484,-101.4498,13.714793,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.4563,-101.40968,13.775665,7.4093156,24.3672,7.541365,193.0595,86.61599
32.50873,-101.47247,13.7561455,7.4143734,23.904543,7.0436473,191.008,84.40041
32.50918,-101.46532,13.788648,7.4143734,23.904543,7.0436473,191.008,84.40041
32.49618,-101.45648,13.730147,7.4143734,23.904543,7.0436473,191.008,84.40041
32.50895,-101.46895,13.749647,7.414373,23.904543,7.0436473,191.008,84.40041
32.49202,-101.47402,13.736648,7.4143734,23.904543,7.0436473,191.008,84.40041
32.50102,-101.45281,13.723649,7.4143734,23.904543,7.0436473,191.008,84.40041
32.50391,-101.41853,13.850569,7.464876,23.939274,7.408907,194.03935,85.226425
32.46204,-101.48243,13.695294,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.50116,-101.44895,13.743147,7.414373,23.904543,7.0436473,191.008,84.40041
32.47562,-101.47331,13.682294,7.397422,24.13886,7.3901725,189.99255,86.04806
32.48079,-101.52487,13.684648,7.4143734,23.904543,7.0436473,191.008,84.40041
32.48666,-101.40585,13.8180685,7.4648767,23.939274,7.408907,194.03935,85.226425
32.49318,-101.38895,13.857069,7.464876,23.939274,7.408907,194.03935,85.226425
32.49138,-101.47759,13.743147,7.414373,23.904543,7.0436473,191.008,84.40041
32.47488,-101.47672,13.682294,7.397422,24.13886,7.3901725,189.99255,86.04806
32.45988,-101.41968,13.7561655,7.4093156,24.3672,7.541365,193.0595,86.61599
32.47754,-101.38537,13.860166,7.4093156,24.3672,7.541365,193.0595,86.61599
32.45079,-101.43953,13.760294,7.3974214,24.13886,7.3901725,189.99255,86.04806
32.49638,-101.37769,13.889568,7.464876,23.939274,7.408907,194.03935,85.226425
32.49339,-101.52834,13.678145,7.414373,23.904543,7.0436473,191.008,84.40041
32.50563,-101.41465,13.824567,7.464876,23.939274,7.408907,194.03935,85.226425
32.49559,-101.38188,13.889568,7.464876,23.939274,7.408907,194.03935,85.226425
32.51234,-101.41036,13.824567,7.464876,23.939274,7.408907,194.03935,85.226425
32.48118,-101.42912,13.759568,7.464876,23.939274,7.408907,194.03935,85.226425
32.78729,-99.43849,13.90741,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.8015,-99.44759,13.96591,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7897,-99.45659,13.933411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7832,-99.48619,14.0309105,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.77889,-99.45369,13.98541,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76519,-99.42669,13.87491,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78529,-99.49009,14.069909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.80109,-99.43649,13.90741,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76999,-99.47679,13.94641,7.321133,26.156595,7.3350797,196.4413,84.86616
32.77269,-99.46149,13.933411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76519,-99.45789,13.89441,7.321133,26.156595,7.3350797,196.4413,84.86616
32.78239,-99.4307,13.88141,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7762,-99.5044,14.095909,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76629,-99.46819,13.933411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.79969,-99.42919,13.92041,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78719,-99.44149,13.94641,7.321133,26.156595,7.3350797,196.4413,84.86616
32.78729,-99.49629,14.089409,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.80109,-99.43229,13.92041,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.80639,-99.46549,14.05041,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76519,-99.43779,13.87491,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7889,-99.45059,13.959411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7911,-99.48369,14.043909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.79079,-99.47949,14.017911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.77499,-99.46489,13.959411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78659,-99.43539,13.89441,7.321133,26.156595,7.3350797,196.4413,84.86616
32.78949,-99.47619,13.991909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7651,-99.4167,13.83591,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76849,-99.4101,13.88141,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7785,-99.44999,13.94641,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76529,-99.44659,13.88791,7.321133,26.156595,7.3350797,196.4413,84.86616
32.77649,-99.5015,14.069909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.80059,-99.4409,13.939909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7875,-99.44439,13.972411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76519,-99.44099,13.855411,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76679,-99.49609,14.056911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.77079,-99.47399,13.939909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7664,-99.47109,13.939909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76809,-99.49349,14.0309105,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78859,-99.44759,13.959411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78389,-99.47459,13.99841,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7651,-99.42349,13.87491,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.80339,-99.4567,13.972411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78859,-99.45919,13.972411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7968,-99.42379,13.913909,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7673,-99.50469,14.12841,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76619,-99.50199,14.12191,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.8061,-99.45969,13.99841,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7869,-99.49329,14.089409,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.77889,-99.40419,13.8278475,7.2853146,25.242632,7.221749,198.85329,86.26439
32.76539,-99.41369,13.803411,7.321133,26.156595,7.3350797,196.4413,84.86616
32.766,-99.44949,13.868409,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76679,-99.45229,13.926911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76939,-99.49099,14.00491,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7651,-99.41959,13.84241,7.321133,26.156595,7.3350797,196.4413,84.86616
32.80109,-99.4446,13.94641,7.321133,26.156595,7.3350797,196.4413,84.86616
32.80689,-99.46249,14.017911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7856,-99.50189,14.15441,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.76819,-99.48229,13.98541,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7903,-99.45369,13.952911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.77889,-99.40749,13.88791,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76889,-99.48809,14.00491,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7777,-99.42549,13.861911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7679,-99.48529,13.991909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76619,-99.49889,14.089409,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7865,-99.49909,14.12841,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.78999,-99.46249,13.991909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.8056,-99.46829,14.043909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.76889,-99.47949,13.972411,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.79049,-99.4204,13.861911,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.8023,-99.454,13.99841,7.3211336,26.156595,7.3350797,196.4413,84.86616
32.7767,-99.468,13.991909,7.321133,26.156595,7.3350797,196.4413,84.86616
32.7986,-99.42659,13.88791,7.321133,26.156595,7.3350797,196.4413,84.86616
33.98137,-101.68102,11.52686,7.374558,26.735727,8.143009,205.51036,86.921585
33.95708,-101.73483,11.539858,7.3745584,26.735727,8.143009,205.51036,86.921585
33.99874,-101.62465,11.509202,7.3979254,26.957315,8.228033,206.24863,87.00912
33.91821,-101.69331,11.556827,7.363969,26.784319,8.148713,203.30333,87.19248
33.92124,-101.67072,11.569826,7.363969,26.784319,8.148713,203.30333,87.19248
33.95343,-101.60379,11.574485,7.3849106,27.041368,8.200237,206.08682,87.04547
33.89895,-101.60606,11.626484,7.3849106,27.041368,8.200237,206.08682,87.04547
33.89687,-101.61448,11.619986,7.3849106,27.041368,8.200237,206.08682,87.04547
33.93759,-101.65878,11.589328,7.363969,26.784319,8.148713,203.30333,87.19248
33.98708,-101.71627,11.52036,7.374558,26.735727,8.143009,205.51036,86.921585
